circuit_idx,src,tgt,n_src_samples,n_edge_samples,confidence,dominant_type,hamming
231,1000,1001,200000,173389,0.866945,boundary_analytic,1
231,1110,1111,200000,200000,1.0,boundary_analytic,1
231,1101,1111,200000,199974,0.99987,boundary_analytic,1
231,1011,1111,200000,199999,0.999995,boundary_analytic,1
232,1000,0000,200000,200000,1.0,boundary_analytic,1
232,0010,0000,200000,200000,1.0,boundary_analytic,1
232,0010,0011,200000,200000,1.0,boundary_analytic,1
232,0011,1011,200000,152479,0.762395,boundary_analytic,1
232,0011,0111,200000,133241,0.666205,boundary_analytic,1
232,1100,1110,200000,199974,0.99987,boundary_analytic,1
232,1100,1101,200000,199052,0.99526,boundary_analytic,1
232,1000,1010,200000,195957,0.979785,boundary_analytic,1
232,1000,1001,200000,173389,0.866945,boundary_analytic,1
232,1110,1111,200000,200000,1.0,boundary_analytic,1
232,1101,1111,200000,199974,0.99987,boundary_analytic,1
232,1011,1111,200000,199345,0.996725,boundary_analytic,1
233,1000,0000,200000,200000,1.0,boundary_analytic,1
233,0010,0000,200000,200000,1.0,boundary_analytic,1
233,0010,0011,200000,200000,1.0,boundary_analytic,1
233,0011,1011,200000,197661,0.988305,boundary_analytic,1
233,0011,0111,200000,41596,0.20798,boundary_analytic,1
233,1100,1110,200000,196625,0.983125,boundary_analytic,1
233,1100,1101,200000,199052,0.99526,boundary_analytic,1
233,1000,1010,200000,195957,0.979785,boundary_analytic,1
233,1000,1001,200000,173389,0.866945,boundary_analytic,1
233,1110,1111,200000,200000,1.0,boundary_analytic,1
233,1101,1111,200000,196625,0.983125,boundary_analytic,1
233,1011,1111,200000,198582,0.99291,boundary_analytic,1
234,1000,0000,200000,200000,1.0,boundary_analytic,1
234,0010,0000,200000,200000,1.0,boundary_analytic,1
234,0010,0011,200000,200000,1.0,boundary_analytic,1
234,0011,1011,200000,197661,0.988305,boundary_analytic,1
234,0011,0111,200000,173626,0.86813,boundary_analytic,1
234,1100,1110,200000,196625,0.983125,boundary_analytic,1
234,1100,1101,200000,182326,0.91163,boundary_analytic,1
234,1000,1010,200000,195957,0.979785,boundary_analytic,1
234,1110,1111,200000,200000,1.0,boundary_analytic,1
234,1101,1111,200000,196625,0.983125,boundary_analytic,1
234,1011,1111,200000,199999,0.999995,boundary_analytic,1
235,1000,0000,200000,200000,1.0,boundary_analytic,1
235,0010,0000,200000,200000,1.0,boundary_analytic,1
235,0010,0011,200000,200000,1.0,boundary_analytic,1
235,0011,1011,200000,180109,0.900545,boundary_analytic,1
235,0011,0111,200000,173626,0.86813,boundary_analytic,1
235,1100,1110,200000,196625,0.983125,boundary_analytic,1
235,1100,1101,200000,199052,0.99526,boundary_analytic,1
235,1000,1010,200000,195957,0.979785,boundary_analytic,1
235,1000,1001,200000,173389,0.866945,boundary_analytic,1
235,1110,1111,200000,200000,1.0,boundary_analytic,1
235,1101,1111,200000,196625,0.983125,boundary_analytic,1
235,1011,1111,200000,199999,0.999995,boundary_analytic,1
236,1000,0000,200000,200000,1.0,boundary_analytic,1
236,0010,0000,200000,200000,1.0,boundary_analytic,1
236,0010,0011,200000,200000,1.0,boundary_analytic,1
236,0011,1011,200000,197661,0.988305,boundary_analytic,1
236,0011,0111,200000,173626,0.86813,boundary_analytic,1
236,1100,1110,200000,196625,0.983125,boundary_analytic,1
236,1100,1101,200000,177644,0.88822,boundary_analytic,1
236,1000,1010,200000,195957,0.979785,boundary_analytic,1
236,1000,1001,200000,173389,0.866945,boundary_analytic,1
236,1110,1111,200000,200000,1.0,boundary_analytic,1
236,1101,1111,200000,196625,0.983125,boundary_analytic,1
236,1011,1111,200000,199999,0.999995,boundary_analytic,1
237,1000,0000,200000,200000,1.0,boundary_analytic,1
237,0010,0000,200000,200000,1.0,boundary_analytic,1
237,0010,0011,200000,200000,1.0,boundary_analytic,1
237,0011,1011,200000,197661,0.988305,boundary_analytic,1
237,0011,0111,200000,133241,0.666205,boundary_analytic,1
237,1100,1110,200000,196625,0.983125,boundary_analytic,1
237,1100,1101,200000,199052,0.99526,boundary_analytic,1
237,1000,1010,200000,195957,0.979785,boundary_analytic,1
237,1000,1001,200000,173389,0.866945,boundary_analytic,1
237,1110,1111,200000,200000,1.0,boundary_analytic,1
237,1101,1111,200000,196625,0.983125,boundary_analytic,1
237,1011,1111,200000,199345,0.996725,boundary_analytic,1
238,1000,0000,200000,200000,1.0,boundary_analytic,1
238,0010,0000,200000,200000,1.0,boundary_analytic,1
238,0010,0011,200000,200000,1.0,boundary_analytic,1
238,0011,1011,200000,197661,0.988305,boundary_analytic,1
238,0011,0111,200000,41596,0.20798,boundary_analytic,1
238,1100,1110,200000,199974,0.99987,boundary_analytic,1
238,1100,1101,200000,182326,0.91163,boundary_analytic,1
238,1000,1010,200000,195957,0.979785,boundary_analytic,1
238,1110,1111,200000,200000,1.0,boundary_analytic,1
238,1101,1111,200000,199974,0.99987,boundary_analytic,1
238,1011,1111,200000,198582,0.99291,boundary_analytic,1
239,1000,0000,200000,200000,1.0,boundary_analytic,1
239,0010,0000,200000,200000,1.0,boundary_analytic,1
239,0010,0011,200000,200000,1.0,boundary_analytic,1
239,0011,1011,200000,180109,0.900545,boundary_analytic,1
239,0011,0111,200000,41596,0.20798,boundary_analytic,1
239,1100,1110,200000,199974,0.99987,boundary_analytic,1
239,1100,1101,200000,199052,0.99526,boundary_analytic,1
239,1000,1010,200000,195957,0.979785,boundary_analytic,1
239,1000,1001,200000,173389,0.866945,boundary_analytic,1
239,1110,1111,200000,200000,1.0,boundary_analytic,1
239,1101,1111,200000,199974,0.99987,boundary_analytic,1
239,1011,1111,200000,198582,0.99291,boundary_analytic,1
240,1000,0000,200000,200000,1.0,boundary_analytic,1
240,0010,0000,200000,200000,1.0,boundary_analytic,1
240,0010,0011,200000,200000,1.0,boundary_analytic,1
240,0011,1011,200000,197661,0.988305,boundary_analytic,1
240,0011,0111,200000,41596,0.20798,boundary_analytic,1
240,1100,1110,200000,199974,0.99987,boundary_analytic,1
240,1100,1101,200000,177644,0.88822,boundary_analytic,1
240,1000,1010,200000,195957,0.979785,boundary_analytic,1
240,1000,1001,200000,173389,0.866945,boundary_analytic,1
240,1110,1111,200000,200000,1.0,boundary_analytic,1
240,1101,1111,200000,199974,0.99987,boundary_analytic,1
240,1011,1111,200000,198582,0.99291,boundary_analytic,1
241,1000,0000,200000,200000,1.0,boundary_analytic,1
241,0010,0000,200000,200000,1.0,boundary_analytic,1
241,0010,0011,200000,200000,1.0,boundary_analytic,1
241,0011,1011,200000,197661,0.988305,boundary_analytic,1
241,1100,1110,200000,199974,0.99987,boundary_analytic,1
241,1100,1101,200000,199052,0.99526,boundary_analytic,1
241,1000,1010,200000,195957,0.979785,boundary_analytic,1
241,1000,1001,200000,173389,0.866945,boundary_analytic,1
241,1110,1111,200000,200000,1.0,boundary_analytic,1
241,1101,1111,200000,199974,0.99987,boundary_analytic,1
242,1000,0000,200000,200000,1.0,boundary_analytic,1
242,0010,0000,200000,200000,1.0,boundary_analytic,1
242,0010,0011,200000,200000,1.0,boundary_analytic,1
242,0011,1011,200000,180109,0.900545,boundary_analytic,1
242,0011,0111,200000,173626,0.86813,boundary_analytic,1
242,1100,1110,200000,199974,0.99987,boundary_analytic,1
242,1100,1101,200000,182326,0.91163,boundary_analytic,1
242,1000,1010,200000,195957,0.979785,boundary_analytic,1
242,1110,1111,200000,200000,1.0,boundary_analytic,1
242,1101,1111,200000,199974,0.99987,boundary_analytic,1
242,1011,1111,200000,199999,0.999995,boundary_analytic,1
243,1000,0000,200000,200000,1.0,boundary_analytic,1
243,0010,0000,200000,200000,1.0,boundary_analytic,1
243,0010,0011,200000,200000,1.0,boundary_analytic,1
243,0011,1011,200000,197661,0.988305,boundary_analytic,1
243,0011,0111,200000,173626,0.86813,boundary_analytic,1
243,1100,1110,200000,199974,0.99987,boundary_analytic,1
243,1000,1010,200000,195957,0.979785,boundary_analytic,1
243,1110,1111,200000,200000,1.0,boundary_analytic,1
243,1011,1111,200000,199999,0.999995,boundary_analytic,1
244,1000,0000,200000,200000,1.0,boundary_analytic,1
244,0010,0000,200000,200000,1.0,boundary_analytic,1
244,0010,0011,200000,200000,1.0,boundary_analytic,1
244,0011,1011,200000,197661,0.988305,boundary_analytic,1
244,0011,0111,200000,133241,0.666205,boundary_analytic,1
244,1100,1110,200000,199974,0.99987,boundary_analytic,1
244,1100,1101,200000,182326,0.91163,boundary_analytic,1
244,1000,1010,200000,195957,0.979785,boundary_analytic,1
244,1110,1111,200000,200000,1.0,boundary_analytic,1
244,1101,1111,200000,199974,0.99987,boundary_analytic,1
244,1011,1111,200000,199345,0.996725,boundary_analytic,1
245,1000,0000,200000,200000,1.0,boundary_analytic,1
245,0010,0000,200000,200000,1.0,boundary_analytic,1
245,0010,0011,200000,200000,1.0,boundary_analytic,1
245,0011,1011,200000,180109,0.900545,boundary_analytic,1
245,0011,0111,200000,173626,0.86813,boundary_analytic,1
245,1100,1110,200000,199974,0.99987,boundary_analytic,1
245,1100,1101,200000,177644,0.88822,boundary_analytic,1
245,1000,1010,200000,195957,0.979785,boundary_analytic,1
245,1000,1001,200000,173389,0.866945,boundary_analytic,1
245,1110,1111,200000,200000,1.0,boundary_analytic,1
245,1101,1111,200000,199974,0.99987,boundary_analytic,1
245,1011,1111,200000,199999,0.999995,boundary_analytic,1
246,1000,0000,200000,200000,1.0,boundary_analytic,1
246,0010,0000,200000,200000,1.0,boundary_analytic,1
246,0010,0011,200000,200000,1.0,boundary_analytic,1
246,0011,1011,200000,180109,0.900545,boundary_analytic,1
246,0011,0111,200000,133241,0.666205,boundary_analytic,1
246,1100,1110,200000,199974,0.99987,boundary_analytic,1
246,1100,1101,200000,199052,0.99526,boundary_analytic,1
246,1000,1010,200000,195957,0.979785,boundary_analytic,1
246,1000,1001,200000,173389,0.866945,boundary_analytic,1
246,1110,1111,200000,200000,1.0,boundary_analytic,1
246,1101,1111,200000,199974,0.99987,boundary_analytic,1
246,1011,1111,200000,199345,0.996725,boundary_analytic,1
247,1000,0000,200000,200000,1.0,boundary_analytic,1
247,0010,0000,200000,200000,1.0,boundary_analytic,1
247,0010,0011,200000,200000,1.0,boundary_analytic,1
247,0011,1011,200000,197661,0.988305,boundary_analytic,1
247,0011,0111,200000,133241,0.666205,boundary_analytic,1
247,1100,1110,200000,199974,0.99987,boundary_analytic,1
247,1100,1101,200000,177644,0.88822,boundary_analytic,1
247,1000,1010,200000,195957,0.979785,boundary_analytic,1
247,1000,1001,200000,173389,0.866945,boundary_analytic,1
247,1110,1111,200000,200000,1.0,boundary_analytic,1
247,1101,1111,200000,199974,0.99987,boundary_analytic,1
247,1011,1111,200000,199345,0.996725,boundary_analytic,1
248,1000,0000,200000,200000,1.0,boundary_analytic,1
248,0010,0000,200000,200000,1.0,boundary_analytic,1
248,0010,0011,200000,200000,1.0,boundary_analytic,1
248,0011,1011,200000,197661,0.988305,boundary_analytic,1
248,0011,0111,200000,173626,0.86813,boundary_analytic,1
248,1100,1110,200000,197361,0.986805,boundary_analytic,1
248,1100,1101,200000,199052,0.99526,boundary_analytic,1
248,1000,1001,200000,173389,0.866945,boundary_analytic,1
248,1110,1111,200000,200000,1.0,boundary_analytic,1
248,1101,1111,200000,197361,0.986805,boundary_analytic,1
248,1011,1111,200000,199999,0.999995,boundary_analytic,1
249,1000,0000,200000,200000,1.0,boundary_analytic,1
249,0010,0000,200000,200000,1.0,boundary_analytic,1
249,0010,0011,200000,200000,1.0,boundary_analytic,1
249,0011,1011,200000,152479,0.762395,boundary_analytic,1
249,0011,0111,200000,173626,0.86813,boundary_analytic,1
249,1100,1110,200000,199974,0.99987,boundary_analytic,1
249,1100,1101,200000,199052,0.99526,boundary_analytic,1
249,1000,1010,200000,195957,0.979785,boundary_analytic,1
249,1000,1001,200000,173389,0.866945,boundary_analytic,1
249,1110,1111,200000,200000,1.0,boundary_analytic,1
249,1101,1111,200000,199974,0.99987,boundary_analytic,1
249,1011,1111,200000,199999,0.999995,boundary_analytic,1
250,1000,0000,200000,200000,1.0,boundary_analytic,1
250,0010,0000,200000,200000,1.0,boundary_analytic,1
250,0010,0011,200000,200000,1.0,boundary_analytic,1
250,0011,1011,200000,197661,0.988305,boundary_analytic,1
250,0011,0111,200000,173626,0.86813,boundary_analytic,1
250,1100,1110,200000,196625,0.983125,boundary_analytic,1
250,1100,1101,200000,199052,0.99526,boundary_analytic,1
250,1000,1010,200000,195957,0.979785,boundary_analytic,1
250,1000,1001,200000,173389,0.866945,boundary_analytic,1
250,1110,1111,200000,200000,1.0,boundary_analytic,1
250,1101,1111,200000,196625,0.983125,boundary_analytic,1
250,1011,1111,200000,199999,0.999995,boundary_analytic,1
251,1000,0000,200000,200000,1.0,boundary_analytic,1
251,0010,0000,200000,200000,1.0,boundary_analytic,1
251,0010,0011,200000,200000,1.0,boundary_analytic,1
251,0011,1011,200000,197661,0.988305,boundary_analytic,1
251,0011,0111,200000,41596,0.20798,boundary_analytic,1
251,1100,1110,200000,199974,0.99987,boundary_analytic,1
251,1100,1101,200000,199052,0.99526,boundary_analytic,1
251,1000,1010,200000,195957,0.979785,boundary_analytic,1
251,1000,1001,200000,173389,0.866945,boundary_analytic,1
251,1110,1111,200000,200000,1.0,boundary_analytic,1
251,1101,1111,200000,199974,0.99987,boundary_analytic,1
251,1011,1111,200000,198582,0.99291,boundary_analytic,1
252,1000,0000,200000,200000,1.0,boundary_analytic,1
252,0010,0000,200000,200000,1.0,boundary_analytic,1
252,0010,0011,200000,200000,1.0,boundary_analytic,1
252,0011,1011,200000,197661,0.988305,boundary_analytic,1
252,0011,0111,200000,173626,0.86813,boundary_analytic,1
252,1100,1110,200000,199974,0.99987,boundary_analytic,1
252,1100,1101,200000,182326,0.91163,boundary_analytic,1
252,1000,1010,200000,195957,0.979785,boundary_analytic,1
252,1110,1111,200000,200000,1.0,boundary_analytic,1
252,1101,1111,200000,199974,0.99987,boundary_analytic,1
252,1011,1111,200000,199999,0.999995,boundary_analytic,1
253,1000,0000,200000,200000,1.0,boundary_analytic,1
253,0010,0000,200000,200000,1.0,boundary_analytic,1
253,0010,0011,200000,200000,1.0,boundary_analytic,1
253,0011,1011,200000,180109,0.900545,boundary_analytic,1
253,0011,0111,200000,173626,0.86813,boundary_analytic,1
253,1100,1110,200000,199974,0.99987,boundary_analytic,1
253,1100,1101,200000,199052,0.99526,boundary_analytic,1
253,1000,1010,200000,195957,0.979785,boundary_analytic,1
253,1000,1001,200000,173389,0.866945,boundary_analytic,1
253,1110,1111,200000,200000,1.0,boundary_analytic,1
253,1101,1111,200000,199974,0.99987,boundary_analytic,1
253,1011,1111,200000,199999,0.999995,boundary_analytic,1
254,1000,0000,200000,200000,1.0,boundary_analytic,1
254,0010,0000,200000,200000,1.0,boundary_analytic,1
254,0010,0011,200000,200000,1.0,boundary_analytic,1
254,0011,1011,200000,197661,0.988305,boundary_analytic,1
254,0011,0111,200000,173626,0.86813,boundary_analytic,1
254,1100,1110,200000,199974,0.99987,boundary_analytic,1
254,1100,1101,200000,177644,0.88822,boundary_analytic,1
254,1000,1010,200000,195957,0.979785,boundary_analytic,1
254,1000,1001,200000,173389,0.866945,boundary_analytic,1
254,1110,1111,200000,200000,1.0,boundary_analytic,1
254,1101,1111,200000,199974,0.99987,boundary_analytic,1
254,1011,1111,200000,199999,0.999995,boundary_analytic,1
255,1000,0000,200000,200000,1.0,boundary_analytic,1
255,0010,0000,200000,200000,1.0,boundary_analytic,1
255,0010,0011,200000,200000,1.0,boundary_analytic,1
255,0011,1011,200000,197661,0.988305,boundary_analytic,1
255,0011,0111,200000,133241,0.666205,boundary_analytic,1
255,1100,1110,200000,199974,0.99987,boundary_analytic,1
255,1100,1101,200000,199052,0.99526,boundary_analytic,1
255,1000,1010,200000,195957,0.979785,boundary_analytic,1
255,1000,1001,200000,173389,0.866945,boundary_analytic,1
255,1110,1111,200000,200000,1.0,boundary_analytic,1
255,1101,1111,200000,199974,0.99987,boundary_analytic,1
255,1011,1111,200000,199345,0.996725,boundary_analytic,1
256,1000,0000,200000,200000,1.0,boundary_analytic,1
256,0010,0000,200000,200000,1.0,boundary_analytic,1
256,0010,0011,200000,200000,1.0,boundary_analytic,1
256,0011,1011,200000,197661,0.988305,boundary_analytic,1
256,0011,0111,200000,173626,0.86813,boundary_analytic,1
256,1100,1110,200000,199974,0.99987,boundary_analytic,1
256,1100,1101,200000,199052,0.99526,boundary_analytic,1
256,1000,1010,200000,195957,0.979785,boundary_analytic,1
256,1000,1001,200000,173389,0.866945,boundary_analytic,1
256,1110,1111,200000,200000,1.0,boundary_analytic,1
256,1101,1111,200000,199974,0.99987,boundary_analytic,1
256,1011,1111,200000,199999,0.999995,boundary_analytic,1
